
-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : ONE PERSISTENT METHOD ########
-----------------------------------------------------------------------------


18/11/2021 20:59:01 CHANNEL has been initialised

18/11/2021 20:59:01 SENDER-3 starts sending data to RECEIVER3
18/11/2021 20:59:01 SENDER-4 starts sending data to RECEIVER4
18/11/2021 21:01:27 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:27 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:28 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:28 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:28 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:29 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:29 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:29 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:29 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:30 SENDER-1    ||  PACKET 6 SENT TO CHANNEL
18/11/2021 21:01:30 SENDER-3    ||  PACKET 6 SENT TO CHANNEL

18/11/2021 21:01:30 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:31 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:31 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:31 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:31 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:32 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:32 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:32 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:33 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:33 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:33 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:34 SENDER-1    ||  PACKET 7 SENT TO CHANNEL
18/11/2021 21:01:34 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:35 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:35 SENDER-1    ||  PACKET 8 SENT TO CHANNEL
18/11/2021 21:01:35 SENDER-4    ||  COLLISION
18/11/2021 21:01:35 SENDER-4    ||  PACKET 7 SENT TO CHANNEL
18/11/2021 21:01:35 SENDER-3    ||  PACKET 7 SENT TO CHANNEL

18/11/2021 21:01:36 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:36 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:36 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:37 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:37 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:37 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:37 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:38 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:38 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:38 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:38 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:39 SENDER-1    ||  PACKET 9 SENT TO CHANNEL
18/11/2021 21:01:39 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:39 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:40 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:40 SENDER-1    ||  PACKET 10 SENT TO CHANNEL
18/11/2021 21:01:40 SENDER-3    ||  COLLISION
18/11/2021 21:01:40 SENDER-2    ||  COLLISION
18/11/2021 21:01:40 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:40 SENDER-3    ||  PACKET 8 SENT TO CHANNEL
18/11/2021 21:01:40 SENDER-4    ||  PACKET 8 SENT TO CHANNEL

18/11/2021 21:01:41 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:41 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:41 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:41 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:42 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:42 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:42 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:42 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:43 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:43 SENDER-1    ||  PACKET 11 SENT TO CHANNEL
18/11/2021 21:01:43 SENDER-2    ||  COLLISION
18/11/2021 21:01:43 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:43 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:44 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:44 SENDER-1    ||  PACKET 12 SENT TO CHANNEL
18/11/2021 21:01:44 SENDER-2    ||  COLLISION
18/11/2021 21:01:44 SENDER-4    ||  COLLISION
18/11/2021 21:01:45 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:45 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:01:45 SENDER-1    ||  PACKET 13 SENT TO CHANNEL
18/11/2021 21:01:46 SENDER-3    ||  COLLISION
18/11/2021 21:01:46 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:46 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:46 RECEIVER-1  ||  PACKET RECEIVED



********************** 18/11/2021 21:01:47 SENDER-1 HAS SENT ALL ITS PACKETS **********************

18/11/2021 21:01:47 SENDER-3    ||  PACKET 9 SENT TO CHANNEL

18/11/2021 21:01:48 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:48 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:48 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:48 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:49 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:49 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:49 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:50 SENDER-3    ||  PACKET 10 SENT TO CHANNEL
18/11/2021 21:01:50 SENDER-2    ||  PACKET 9 SENT TO CHANNEL

18/11/2021 21:01:51 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:51 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:52 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:52 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:52 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:53 SENDER-4    ||  PACKET 11 SENT TO CHANNEL
18/11/2021 21:01:53 SENDER-3    ||  PACKET 11 SENT TO CHANNEL

18/11/2021 21:01:54 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:54 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:54 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:55 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:55 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:55 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:56 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:56 SENDER-3    ||  PACKET 12 SENT TO CHANNEL

18/11/2021 21:01:57 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:01:57 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:58 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:01:58 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:01:58 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:01:59 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:01:59 SENDER-3    ||  PACKET 13 SENT TO CHANNEL
18/11/2021 21:01:59 SENDER-4    ||  PACKET 13 SENT TO CHANNEL

18/11/2021 21:02:00 RECEIVER-4  ||  PACKET RECEIVED



********************** 18/11/2021 21:02:00 SENDER-3 HAS SENT ALL ITS PACKETS **********************

ER-4 HAS SENT ALL ITS PACKETS **********************


18/11/2021 21:02:01 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:02:01 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:02 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:02:02 SENDER-2    ||  PACKET 13 SENT TO CHANNEL

18/11/2021 21:02:03 RECEIVER-2  ||  PACKET RECEIVED



********************** 18/11/2021 21:02:04 SENDER-2 HAS SENT ALL ITS PACKETS **********************


-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : P PERSISTENT METHOD ########
-----------------------------------------------------------------------------


18/11/2021 21:02:46 CHANNEL has been initialised

18/11/2021 21:02:46 SENDER-2 starts sending data to RECEIVER2
18/11/2021 21:02:46 SENDER-3 starts sending data to RECEIVER3
18/11/2021 21:02:46 SENDER-4 starts sending data to RECEIVER4
18/11/2021 21:02:46 SENDER-2    ||  WAITING
18/11/2021 21:02:46 SENDER-3    ||  WAITING
18/11/2021 21:02:46 SENDER-4    ||  WAITING
18/11/2021 21:02:46 SENDER-1    ||  WAITING
18/11/2021 21:02:46 SENDER-3    ||  WAITING
18/11/2021 21:02:46 SENDER-4    ||  PACKET 1 SENT TO CHANNEL
18/11/2021 21:02:46 SENDER-1    ||  WAITING
18/11/2021 21:02:47 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:47 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:02:47 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:47 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:47 SENDER-4    ||  WAITING
18/11/2021 21:02:48 SENDER-4    ||  WAITING
18/11/2021 21:02:48 SENDER-1    ||  WAITING
18/11/2021 21:02:48 SENDER-3    ||  WAITING
18/11/2021 21:02:48 SENDER-4    ||  WAITING
18/11/2021 21:02:48 SENDER-1    ||  WAITING
18/11/2021 21:02:48 SENDER-2    ||  WAITING
18/11/2021 21:02:48 SENDER-3    ||  PACKET 1 SENT TO CHANNEL
18/11/2021 21:02:48 SENDER-4    ||  WAITING
18/11/2021 21:02:48 SENDER-2    ||  WAITING
18/11/2021 21:02:48 SENDER-1    ||  PACKET 1 SENT TO CHANNEL
18/11/2021 21:02:48 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:48 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:49 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:49 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:02:49 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:49 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:49 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:49 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:50 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:50 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:50 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:02:50 SENDER-1    ||  WAITING
18/11/2021 21:02:50 SENDER-4    ||  WAITING
18/11/2021 21:02:50 SENDER-2    ||  WAITING
18/11/2021 21:02:50 SENDER-3    ||  WAITING
18/11/2021 21:02:50 SENDER-1    ||  WAITING
18/11/2021 21:02:50 SENDER-4    ||  WAITING
18/11/2021 21:02:50 SENDER-2    ||  WAITING
18/11/2021 21:02:50 SENDER-3    ||  WAITING
18/11/2021 21:02:50 SENDER-1    ||  WAITING
18/11/2021 21:02:50 SENDER-4    ||  PACKET 2 SENT TO CHANNEL
18/11/2021 21:02:51 SENDER-2    ||  WAITING
18/11/2021 21:02:51 SENDER-3    ||  WAITING
18/11/2021 21:02:51 SENDER-1    ||  WAITING
18/11/2021 21:02:51 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:51 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:51 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:51 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:51 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:02:51 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:51 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:52 SENDER-4    ||  WAITING
18/11/2021 21:02:52 SENDER-4    ||  PACKET 3 SENT TO CHANNEL
18/11/2021 21:02:52 SENDER-2    ||  WAITING
18/11/2021 21:02:52 SENDER-3    ||  WAITING
18/11/2021 21:02:52 SENDER-1    ||  WAITING
18/11/2021 21:02:52 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:52 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:52 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:53 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:53 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:53 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:53 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:02:53 SENDER-4    ||  WAITING
18/11/2021 21:02:53 SENDER-2    ||  WAITING
18/11/2021 21:02:53 SENDER-3    ||  WAITING
18/11/2021 21:02:53 SENDER-1    ||  WAITING
18/11/2021 21:02:53 SENDER-4    ||  PACKET 4 SENT TO CHANNEL
18/11/2021 21:02:53 SENDER-2    ||  WAITING
18/11/2021 21:02:53 SENDER-3    ||  PACKET 2 SENT TO CHANNEL
18/11/2021 21:02:53 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:54 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:54 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:54 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:54 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:02:54 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:54 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:55 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:55 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:55 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:55 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:02:55 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:55 SENDER-3    ||  WAITING
18/11/2021 21:02:55 SENDER-2    ||  WAITING
18/11/2021 21:02:55 SENDER-4    ||  PACKET 5 SENT TO CHANNEL
18/11/2021 21:02:55 SENDER-3    ||  PACKET 3 SENT TO CHANNEL
18/11/2021 21:02:55 SENDER-2    ||  WAITING
18/11/2021 21:02:56 SENDER-1    ||  WAITING
18/11/2021 21:02:56 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:56 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:56 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:56 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:56 RECEIVER-4  ||  PACKET RECEIVED

18/11/2021 21:02:56 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:57 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:57 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:57 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:57 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:02:57 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:57 SENDER-1    ||  WAITING
18/11/2021 21:02:58 SENDER-4    ||  WAITING
18/11/2021 21:02:58 SENDER-1    ||  WAITING
18/11/2021 21:02:58 SENDER-2    ||  PACKET 1 SENT TO CHANNEL
18/11/2021 21:02:58 SENDER-3    ||  WAITING
18/11/2021 21:02:58 SENDER-4    ||  COLLISION OCCURED
18/11/2021 21:02:58 SENDER-1    ||  PACKET 2 SENT TO CHANNEL
18/11/2021 21:02:58 SENDER-4    ||  COLLISION OCCURED
18/11/2021 21:02:58 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:58 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:59 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:59 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:59 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:02:59 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:59 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:59 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:59 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:02:59 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:02:59 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:03:00 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:00 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:00 SENDER-3    ||  WAITING
18/11/2021 21:03:00 SENDER-3    ||  PACKET 4 SENT TO CHANNEL
18/11/2021 21:03:00 SENDER-2    ||  WAITING
18/11/2021 21:03:00 SENDER-1    ||  WAITING
18/11/2021 21:03:00 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:00 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:00 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:01 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:01 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:01 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:01 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:01 SENDER-3    ||  PACKET 5 SENT TO CHANNEL
18/11/2021 21:03:01 SENDER-4    ||  COLLISION OCCURED
18/11/2021 21:03:01 SENDER-2    ||  WAITING
18/11/2021 21:03:01 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:01 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:01 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:02 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:02 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:02 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:02 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:02 SENDER-3    ||  PACKET 6 SENT TO CHANNEL
18/11/2021 21:03:02 SENDER-4    ||  WAITING
18/11/2021 21:03:02 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:02 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:02 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:03 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:03 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:03 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:03 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:03 SENDER-3    ||  WAITING
18/11/2021 21:03:03 SENDER-1    ||  WAITING
18/11/2021 21:03:03 SENDER-2    ||  WAITING
18/11/2021 21:03:03 SENDER-4    ||  WAITING
18/11/2021 21:03:03 SENDER-3    ||  PACKET 7 SENT TO CHANNEL
18/11/2021 21:03:04 SENDER-1    ||  WAITING
18/11/2021 21:03:04 SENDER-2    ||  WAITING
18/11/2021 21:03:04 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:04 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:04 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:04 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:04 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:04 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:04 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:05 SENDER-3    ||  WAITING
18/11/2021 21:03:05 SENDER-4    ||  WAITING
18/11/2021 21:03:05 SENDER-1    ||  WAITING
18/11/2021 21:03:05 SENDER-3    ||  PACKET 8 SENT TO CHANNEL
18/11/2021 21:03:05 SENDER-2    ||  COLLISION OCCURED
18/11/2021 21:03:05 SENDER-4    ||  WAITING
18/11/2021 21:03:05 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:05 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:05 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:06 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:06 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:06 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:06 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:06 SENDER-3    ||  PACKET 9 SENT TO CHANNEL
18/11/2021 21:03:06 SENDER-2    ||  WAITING
18/11/2021 21:03:06 SENDER-1    ||  WAITING
18/11/2021 21:03:06 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:06 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:06 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:07 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:07 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:07 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:07 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:07 SENDER-3    ||  WAITING
18/11/2021 21:03:07 SENDER-4    ||  WAITING
18/11/2021 21:03:07 SENDER-3    ||  PACKET 10 SENT TO CHANNEL
18/11/2021 21:03:07 SENDER-2    ||  WAITING
18/11/2021 21:03:07 SENDER-1    ||  WAITING
18/11/2021 21:03:08 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:08 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:08 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:08 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:08 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:08 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:08 RECEIVER-3  ||  PACKET RECEIVED

18/11/2021 21:03:08 SENDER-3    ||  WAITING
18/11/2021 21:03:09 SENDER-4    ||  WAITING
18/11/2021 21:03:09 SENDER-2    ||  WAITING
18/11/2021 21:03:09 SENDER-1    ||  PACKET 3 SENT TO CHANNEL
18/11/2021 21:03:09 SENDER-3    ||  COLLISION OCCURED
18/11/2021 21:03:09 SENDER-3    ||  WAITING
18/11/2021 21:03:09 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:09 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:09 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:09 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:10 SENDER-3    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:10 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:03:10 SENDER-1    ||  WAITING
18/11/2021 21:03:10 SENDER-2    ||  PACKET 2 SENT TO CHANNEL
18/11/2021 21:03:10 SENDER-1    ||  WAITING
18/11/2021 21:03:10 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:10 SENDER-1    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:11 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:11 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:11 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:03:11 SENDER-2    ||  WAITING
18/11/2021 21:03:11 SENDER-3    ||  WAITING
18/11/2021 21:03:11 SENDER-2    ||  WAITING
18/11/2021 21:03:11 SENDER-1    ||  WAITING
18/11/2021 21:03:11 SENDER-3    ||  WAITING
18/11/2021 21:03:11 SENDER-4    ||  WAITING
18/11/2021 21:03:12 SENDER-2    ||  WAITING
18/11/2021 21:03:12 SENDER-1    ||  PACKET 4 SENT TO CHANNEL
18/11/2021 21:03:12 SENDER-3    ||  WAITING
18/11/2021 21:03:12 SENDER-2    ||  WAITING
18/11/2021 21:03:12 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:12 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:12 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:13 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:03:13 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:13 SENDER-1    ||  PACKET 5 SENT TO CHANNEL
18/11/2021 21:03:13 SENDER-4    ||  WAITING
18/11/2021 21:03:13 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:13 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:14 SENDER-2    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:14 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:03:14 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:14 SENDER-1    ||  PACKET 6 SENT TO CHANNEL
18/11/2021 21:03:14 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:14 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:14 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:15 SENDER-2    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:15 SENDER-3    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:15 SENDER-4    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:15 RECEIVER-1  ||  PACKET RECEIVED

18/11/2021 21:03:15 SENDER-1    ||  WAITING
18/11/2021 21:03:15 SENDER-2    ||  PACKET 3 SENT TO CHANNEL
18/11/2021 21:03:15 SENDER-3    ||  PACKET 11 SENT TO CHANNEL
18/11/2021 21:03:15 SENDER-4    ||  WAITING
18/11/2021 21:03:16 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:16 SENDER-4    ||  FOUND CHANNEL BUSY
18/11/2021 21:03:16 SENDER-1    ||  FOUND CHANNEL BUSY

18/11/2021 21:03:16 RECEIVER-2  ||  PACKET RECEIVED

18/11/2021 21:03:16 SENDER-2    ||  FOUND CHANNEL BUSY
